Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
500042,BASF,BASF INDIA LTD.,Active,B ,10.00,INE373A01013,Specialty Chemicals,Equity
500052,BEPL,BHANSALI ENGINEERING POLYMERS LTD.-$,Active,B ,1.00,INE922A01025,Specialty Chemicals,Equity
500089,DICIND,DIC INDIA LTD.,Active,B ,10.00,INE303A01010,Specialty Chemicals,Equity
500331,PIDILITIND,PIDILITE INDUSTRIES LTD.,Active,A ,1.00,INE318A01026,Specialty Chemicals,Equity
500650,EXCELINDUS,EXCEL INDUSTRIES LTD.,Active,B ,5.00,INE369A01029,Specialty Chemicals,Equity
500730,NOCIL,NOCIL LTD.,Active,B ,10.00,INE163A01018,Specialty Chemicals,Equity
504092,INDOKEM,INDOKEM LTD.,Active,XT,10.00,INE716F01012,Specialty Chemicals,Equity
506222,INEOSSTYRO,INEOS Styrolution India Ltd,Active,B ,10.00,INE189B01011,Specialty Chemicals,Equity
506390,CLNINDIA,CLARIANT CHEMICALS (INDIA) LTD.,Active,B ,10.00,INE492A01029,Specialty Chemicals,Equity
506405,DHARAMSI,DHARAMSI MORARJI CHEMICAL CO.LTD.,Active,XC,10.00,INE505A01010,Specialty Chemicals,Equity
506528,KELENRG,KELTECH ENERGIES LTD.,Active,XD,10.00,INE881E01017,Specialty Chemicals,Equity
506532,NITTAGELA,NITTA GELATIN INDIA LTD.-$,Active,XC,10.00,INE265B01019,Specialty Chemicals,Equity
506597,AMAL,AMAL LTD.,Active,XD,10.00,INE841D01013,Specialty Chemicals,Equity
506655,SUDARSCHEM,SUDARSHAN CHEMICAL INDUSTRIES LTD.,Active,B ,2.00,INE659A01023,Specialty Chemicals,Equity
506685,ULTRAMAR,ULTRAMARINE &amp; PIGMENTS LTD.-$,Active,XC,2.00,INE405A01021,Specialty Chemicals,Equity
506767,ALKYLAMINE,ALKYL AMINES CHEMICALS LTD.-$,Active,B ,5.00,INE150B01021,Specialty Chemicals,Equity
506910,JAYSYN,JAYSYNTH DYESTUFF (INDIA) LTD.,Active,XD,1.00,INE703C01025,Specialty Chemicals,Equity
506991,NOBLEXP,NOBLE EXPLOCHEM LTD.-$,Active,XD,10.00,INE875D01011,Specialty Chemicals,Equity
507515,CJGEL,C.J.GELATINE PRODUCTS LTD.,Active,XT,10.00,INE557D01015,Specialty Chemicals,Equity
507645,POLSON,POLSON LTD.,Active,XT,50.00,INE339F01021,Specialty Chemicals,Equity
509597,HARDCAS,HARDCASTLE &amp; WAUD MFG.CO.LTD.,Active,XD,10.00,INE722D01015,Specialty Chemicals,Equity
513121,ORICON,ORICON ENTERPRISES LTD.-$,Active,B ,2.00,INE730A01022,Specialty Chemicals,Equity
513353,COCHINM,COCHIN MINERALS &amp; RUTILE LTD.-$,Active,XD,10.00,INE105D01013,Specialty Chemicals,Equity
514183,BLACKROSE,BLACK ROSE INDUSTRIES LTD.,Active,XC,1.00,INE761G01016,Specialty Chemicals,Equity
514448,JYOTIRES,JYOTI RESINS &amp; ADHESIVES LTD.,Active,XD,10.00,INE577D01013,Specialty Chemicals,Equity
519307,VIKASWSP,VIKAS WSP LTD.,Active,XC,1.00,INE706A01022,Specialty Chemicals,Equity
523351,STDSHOE,STANDARD SHOE SOLE AND MOULD (INDIA) LTD.,Active,P ,10.00,INE888N01013,Specialty Chemicals,Equity
523586,INDTONER,INDIAN TONERS &amp; DEVELOPERS LTD.-$,Active,XD,10.00,INE826B01018,Specialty Chemicals,Equity
523648,PLASTIBLEN,PLASTIBLENDS INDIA LTD.-$,Active,B ,5.00,INE083C01022,Specialty Chemicals,Equity
