Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
500219,JISLJALEQS,JAIN IRRIGATION SYSTEMS LTD.,Active,A ,2.00,INE175A01038,Plastic Products,Equity
500248,MAVIIND,MAVI INDUSTRIES LTD.,Active,T ,10.00,INE073A01019,Plastic Products,Equity
500327,PILITA,Pil Italica Lifestyle Ltd,Active,B ,4.00,INE600A01027,Plastic Products,Equity
500418,TOKYOPLAST,TOKYO PLAST INTERNATIONAL LTD.,Active,B ,10.00,INE932C01012,Plastic Products,Equity
500940,FINOLEXIND,FINOLEX INDUSTRIES LTD.,Active,A ,10.00,INE183A01016,Plastic Products,Equity
501423,SHAILY,SHAILY ENGINEERING PLASTICS LTD.,Active,XT,10.00,INE151G01010,Plastic Products,Equity
502742,SINTEX,SINTEX INDUSTRIES LTD.,Active,A ,1.00,INE429C01035,Plastic Products,Equity
505509,RESPONIND,RESPONSIVE INDUSTRIES LTD.,Active,B ,1.00,INE688D01026,Plastic Products,Equity
506134,INTELLCAP,INTELLIVATE CAPITAL VENTURES LTD.,Active,XT,1.00,INE512D01028,Plastic Products,Equity
507785,TAINWALCHM,TAINWALA CHEMICALS &amp; PLASTICS (INDIA) LTD.,Active,B ,10.00,INE123C01018,Plastic Products,Equity
507910,FIBERWEB,FIBERWEB (INDIA) LTD.,Active,XT,10.00,INE296C01020,Plastic Products,Equity
509486,CAPRIHANS,CAPRIHANS INDIA LTD.-$,Active,XC,10.00,INE479A01018,Plastic Products,Equity
509709,INTLCONV,INTERNATIONAL CONVEYORS LTD.,Active,XC,1.00,INE575C01027,Plastic Products,Equity
509930,SUPREMEIND,SUPREME INDUSTRIES LTD.,Active,A ,2.00,INE195A01028,Plastic Products,Equity
512131,SIGNETIND,Signet Industries Limited,Active,B ,1.00,INE529F01027,Plastic Products,Equity
513642,AXELPOLY,AXEL POLYMERS LTD.,Active,XT,10.00,INE197C01012,Plastic Products,Equity
514336,SSK,SSK Lifestyles Limited,Active,XD,10.00,INE194N01016,Plastic Products,Equity
514428,HINDADH,HINDUSTAN ADHESIVES LTD.,Active,XD,10.00,INE074C01013,Plastic Products,Equity
514442,SRIKPRIND,SRI KPR INDUSTRIES LTD.,Active,XT,10.00,INE009C01019,Plastic Products,Equity
516064,ARROWGREEN,Arrow Greentech Ltd,Active,B ,10.00,INE570D01018,Plastic Products,Equity
517437,DUTRON,DUTRON POLYMERS LTD.-$,Active,XT,10.00,INE940C01015,Plastic Products,Equity
