Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
500112,SBIN,STATE BANK OF INDIA,Active,A ,1.00,INE062A01020,Banks,Equity
500116,IDBI,IDBI BANK LTD.,Active,A ,10.00,INE008A01015,Banks,Equity
500180,HDFCBANK,HDFC Bank Ltd,Active,A ,2.00,INE040A01026,Banks,Equity
500247,KOTAKBANK,KOTAK MAHINDRA BANK LTD.,Active,A ,5.00,INE237A01028,Banks,Equity
500315,ORIENTBANK,ORIENTAL BANK OF COMMERCE,Active,A ,10.00,INE141A01014,Banks,Equity
500469,FEDERALBNK,FEDERAL BANK LTD.,Active,A ,2.00,INE171A01029,Banks,Equity
501061,SBBJ,STATE BANK OF BIKANER &amp; JAIPUR,Active,B ,10.00,INE648A01026,Banks,Equity
532121,DENABANK,DENA BANK,Active,A ,10.00,INE077A01010,Banks,Equity
532134,BANKBARODA,BANK OF BARODA,Active,A ,2.00,INE028A01039,Banks,Equity
532149,BANKINDIA,BANK OF INDIA,Active,A ,10.00,INE084A01016,Banks,Equity
532174,ICICIBANK,ICICI BANK LTD.,Active,A ,2.00,INE090A01021,Banks,Equity
532179,CORPBANK,CORPORATION BANK,Active,A ,2.00,INE112A01023,Banks,Equity
532180,DHANBANK,Dhanlaxmi Bank Limited,Active,B ,10.00,INE680A01011,Banks,Equity
532187,INDUSINDBK,INDUSIND BANK LTD.,Active,A ,10.00,INE095A01012,Banks,Equity
532191,SBT,STATE BANK OF TRAVANCORE,Active,B ,10.00,INE654A01024,Banks,Equity
532200,MYSOREBANK,STATE BANK OF MYSORE,Active,B ,10.00,INE651A01020,Banks,Equity
532209,J&amp;KBANK,JAMMU &amp; KASHMIR BANK LTD.,Active,A ,1.00,INE168A01041,Banks,Equity
532210,CUB,CITY UNION BANK LTD.,Active,A ,1.00,INE491A01021,Banks,Equity
532215,AXISBANK,AXIS BANK LTD.,Active,A ,2.00,INE238A01034,Banks,Equity
532218,SOUTHBANK,SOUTH INDIAN BANK LTD.,Active,A ,1.00,INE683A01023,Banks,Equity
532276,SYNDIBANK,SYNDICATE BANK,Active,A ,10.00,INE667A01018,Banks,Equity
532388,IOB,INDIAN OVERSEAS BANK,Active,A ,10.00,INE565A01014,Banks,Equity
532401,VIJAYABANK,VIJAYA BANK,Active,B ,10.00,INE705A01016,Banks,Equity
532418,ANDHRABANK,ANDHRA BANK,Active,A ,10.00,INE434A01013,Banks,Equity
532461,PNB,PUNJAB NATIONAL BANK,Active,A ,2.00,INE160A01022,Banks,Equity
532477,UNIONBANK,UNION BANK OF INDIA,Active,A ,10.00,INE692A01016,Banks,Equity
532480,ALBK,ALLAHABAD BANK,Active,A ,10.00,INE428A01015,Banks,Equity
532483,CANBK,CANARA BANK,Active,A ,10.00,INE476A01014,Banks,Equity
532505,UCOBANK,UCO BANK,Active,A ,10.00,INE691A01018,Banks,Equity
532525,MAHABANK,BANK OF MAHARASHTRA,Active,B ,10.00,INE457A01014,Banks,Equity
532648,YESBANK,YES BANK LTD.,Active,A ,10.00,INE528G01019,Banks,Equity
532652,KTKBANK,KARNATAKA BANK LTD.,Active,A ,10.00,INE614B01018,Banks,Equity
532772,DCBBANK,DCB Bank Limited,Active,A ,10.00,INE503A01015,Banks,Equity
532814,INDIANB,INDIAN BANK,Active,A ,10.00,INE562A01011,Banks,Equity
532885,CENTRALBK,CENTRAL BANK OF INDIA,Active,A ,10.00,INE483A01010,Banks,Equity
533171,UNITEDBNK,UNITED BANK OF INDIA,Active,B ,10.00,INE695A01019,Banks,Equity
533295,PSB,PUNJAB &amp; SIND BANK,Active,B ,10.00,INE608A01012,Banks,Equity
534690,LAKSHVILAS,LAKSHMI VILAS BANK LTD.,Active,B ,10.00,INE694C01018,Banks,Equity
539437,IDFCBANK,IDFC Bank Ltd,Active,B ,10.00,INE092T01019,Banks,Equity
580001,STAN,STANDARD CHARTERED PLC,Active,B ,0.05,INE028L21018,Banks,Equity
590003,KARURVYSYA,KARUR VYSYA BANK LTD.,Active,B ,10.00,INE036D01010,Banks,Equity
