Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
500013,ANSALAPI,ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD.,Active,B ,5.00,INE436A01026,Realty,Equity
500256,LOKHSG,LOK HOUSING &amp; CONSTRUCTIONS LTD.-$,Active,XD,10.00,INE367C01011,Realty,Equity
502216,BOMBPOT,BOMBAY POTTERIES &amp; TILES LTD.,Active,P ,100.00,NA          ,Realty,Equity
502445,CITADEL,CITADEL REALTY AND DEVELOPERS LTD.,Active,XD,10.00,INE906D01014,Realty,Equity
503031,PENINLAND,PENINSULA LAND LTD.,Active,B ,2.00,INE138A01028,Realty,Equity
503100,PHOENIXLTD,The Phoenix Mills Ltd,Active,B ,2.00,INE211B01039,Realty,Equity
503101,MARATHON,MARATHON NEXTGEN REALTY LTD.,Active,XC,10.00,INE182D01012,Realty,Equity
503205,SHREERAM,SHREE RAM URBAN INFRASTRUCTURE LTD.,Active,XC,10.00,INE164H01011,Realty,Equity
503229,SIMPLXREA,SIMPLEX REALTY LTD.,Active,XD,10.00,INE167H01014,Realty,Equity
503310,SWANENERGY,SWAN ENERGY LTD.,Active,B ,1.00,INE665A01038,Realty,Equity
505583,WWTECHHOL,W W TECHNOLOGY HOLDINGS LTD.,Active,XT,10.00,INE972M01017,Realty,Equity
506194,ASL,Arihant Superstructures Limited,Active,XD,10.00,INE643K01018,Realty,Equity
506720,ZANDUREALT,Zandu Realty Limited,Active,B ,100.00,INE719A01017,Realty,Equity
506971,BBREALTY,B&amp;B Realty Limited,Active,XD,10.00,INE314E01019,Realty,Equity
507828,ANSALHSG,ANSAL HOUSING &amp; CONSTRUCTION LTD.-$,Active,B ,10.00,INE880B01015,Realty,Equity
507878,UNITECH,UNITECH LTD.,Active,A ,2.00,INE694A01020,Realty,Equity
507886,DHRUVES,DHRUV ESTATES LTD.,Active,XT,10.00,INE780E01011,Realty,Equity
507917,EASTBUILD,EAST BUILDTECH LTD.,Active,P ,10.00,INE706N01017,Realty,Equity
508929,JOYREALTY,Joy Realty Limited,Active,XT,10.00,INE433O01024,Realty,Equity
508993,KEDIACN,KEDIA CONSTRUCTION CO.LTD.,Active,XT,10.00,INE511J01019,Realty,Equity
508996,SATRAPROP,SATRA PROPERTIES (INDIA) LTD.,Active,XD,2.00,INE086E01021,Realty,Equity
509048,LANCORHOL,LANCOR HOLDINGS LTD.,Active,XC,2.00,INE572G01025,Realty,Equity
509845,RJSHAH,R.J.SHAH &amp; CO.LTD.,Active,P ,10.00,NA          ,Realty,Equity
509870,SHAHCON,SHAH CONSTRUCTION CO.LTD.,Active,P ,100.00,NA          ,Realty,Equity
511096,TVOLCON,TIVOLI CONSTRUCTION LTD.,Active,P ,10.00,NA          ,Realty,Equity
511131,KAMANWALA,KAMANWALA HOUSING CONSTRUCTION LTD.,Active,XD,10.00,INE344D01018,Realty,Equity
511176,PARSHWANA,PARSHWANATH CORPORATION LTD.,Active,XT,10.00,INE635I01018,Realty,Equity
511714,NIMBSPROJ,NIMBUS PROJECTS LTD.,Active,XD,10.00,INE875B01015,Realty,Equity
511726,VIPUL,VIPUL LTD.,Active,B ,1.00,INE946H01037,Realty,Equity
512048,LUHARUKA,Luharuka Media &amp; Infra Ltd,Active,XD,1.00,INE195E01020,Realty,Equity
512179,SUNTECK,SUNTECK REALTY LTD.,Active,B ,2.00,INE805D01026,Realty,Equity
512479,GYTRIPA,GAYATRI TISSUE &amp; PAPERS LTD.,Active,XT,10.00,INE661K01010,Realty,Equity
512535,ASAHINFRA,ASAHI INFRASTRUCTURE &amp; PROJECTS LTD.,Active,XT,10.00,INE933C01036,Realty,Equity
513173,STLSTRINF,STEEL STRIPS INFRASTRUCTURES LTD.,Active,XD,10.00,INE205F01016,Realty,Equity
513349,AJMERA,AJMERA REALTY &amp; INFRA INDIA LTD.,Active,B ,10.00,INE298G01027,Realty,Equity
514332,NEOINFRA,NEO INFRACON LTD.,Active,XD,10.00,INE216I01017,Realty,Equity
515055,ANANTRAJ,Anant Raj Limited-$,Active,B ,2.00,INE242C01024,Realty,Equity
517556,PVP,PVP VENTURES LTD.,Active,B ,10.00,INE362A01016,Realty,Equity
521149,PRIMEURB,PRIME URBAN DEVELOPMENT INDIA LTD.,Active,XD,2.00,INE419E01024,Realty,Equity
523007,ANSALBU,ANSAL BUILDWELL LTD.-$,Active,XD,10.00,INE030C01015,Realty,Equity
523329,ELDEHSG,ELDECO HOUSING &amp; INDUSTRIES LTD.,Active,XD,10.00,INE668G01013,Realty,Equity
523566,MARBU,MARTIN BURN LTD.,Active,XD,10.00,INE199D01016,Realty,Equity
523628,PODDAR,Poddar Housing and Development Ltd,Active,XC,10.00,INE888B01018,Realty,Equity
523716,ASHIANA,ASHIANA HOUSING LTD.-$,Active,B ,2.00,INE365D01021,Realty,Equity
523724,VIJSHAN,VIJAY SHANTHI BUILDERS LTD.,Active,B ,10.00,INE806F01011,Realty,Equity
523890,DSKULKARNI,D.S.KULKARNI DEVELOPERS LTD.,Active,B ,10.00,INE891A01014,Realty,Equity
524642,SIKOZY,Sikozy Realtors Limited,Active,Z ,1.00,INE528E01022,Realty,Equity
526367,GANESHHOUC,GANESH HOUSING CORPORATION LTD.-$,Active,B ,10.00,INE460C01014,Realty,Equity
526519,ALPINEHOU,ALPINE HOUSING DEVELOPMENT CORPORATION LTD.,Active,XT,10.00,INE840D01015,Realty,Equity
526594,BNANJEN,B.NANJI ENTERPRISES LTD.,Active,XT,10.00,INE735G01010,Realty,Equity
526654,THAKDEV,THAKKERS DEVELOPERS LTD.,Active,XD,10.00,INE403F01017,Realty,Equity
526823,RAJINFRA,Rajeswari Infrastructure Limited,Active,XD,10.00,INE016C01014,Realty,Equity
526917,CHDDLTD,CHD DEVELOPERS LTD.-$,Active,XC,2.00,INE659B01021,Realty,Equity
530053,RREALTY,REAL REALTY MANAGEMENT COMPANY LTD.,Active,XD,10.00,INE055E01026,Realty,Equity
530141,GYANDEV,GYAN DEVELOPERS &amp; BUILDERS LTD.,Active,XD,10.00,INE487G01018,Realty,Equity
530215,KINGSINFR,Kings Infra Ventures Limited,Active,XT,10.00,INE050N01010,Realty,Equity
530377,NILA,NILA INFRASTRUCTURES LTD.,Active,B ,1.00,INE937C01029,Realty,Equity
