Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
500251,TRENT,TRENT LTD.,Active,A ,10.00,INE849A01012,Department Stores,Equity
523574,FEL,Future Enterprises Ltd,Active,T ,2.00,INE623B01027,Department Stores,Equity
532638,SHOPERSTOP,SHOPPERS STOP LTD.,Active,B ,5.00,INE498B01024,Department Stores,Equity
532679,STOREONE,Store One Retail India Limited,Active,B ,10.00,INE034H01016,Department Stores,Equity
532867,V2RETAIL,V2 RETAIL LTD.,Active,B ,10.00,INE945H01013,Department Stores,Equity
533065,REISIXTEN,REI SIX TEN RETAIL LTD.,Active,B ,2.00,INE849J01021,Department Stores,Equity
533296,FMNL,FUTURE MARKET NETWORKS LTD.,Active,B ,10.00,INE360L01017,Department Stores,Equity
534708,RCRL,RCL RETAIL LTD.,Active,M ,10.00,INE892L01019,Department Stores,Equity
534976,VMART,V-MART RETAIL LTD.,Active,B ,10.00,INE665J01013,Department Stores,Equity
535755,ABFRL,Aditya Birla Fashion and Retail Ltd,Active,B ,10.00,INE647O01011,Department Stores,Equity
536507,FLFL,Future Lifestyle Fashions Ltd,Active,B ,2.00,INE452O01016,Department Stores,Equity
537392,TAAZAINT,Taaza International Ltd,Active,XD,10.00,INE392H01018,Department Stores,Equity
570002,FELDVR,Future Enterprises Ltd,Active,T ,2.00,IN9623B01058,Department Stores,Equity
