Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
500009,AMBALALSA,AMBALAL SARABHAI ENTERPRISES LTD.,Active,XD,10.00,INE432A01017,Pharmaceuticals,Equity
500087,CIPLA,CIPLA LTD.,Active,A ,2.00,INE059A01026,Pharmaceuticals,Equity
500124,DRREDDY,DR.REDDY'S LABORATORIES LTD.,Active,A,5.00,INE089A01023,Pharmaceuticals,Equity
500126,MERCK,MERCK LTD.,Active,B ,10.00,INE199A01012,Pharmaceuticals,Equity
500257,LUPIN,LUPIN LTD.,Active,A ,2.00,INE326A01037,Pharmaceuticals,Equity
500259,LYKALABS,LYKA LABS LTD.,Active,B ,10.00,INE933A01014,Pharmaceuticals,Equity
500288,MOREPENLAB,MOREPEN LABORATORIES LTD.,Active,B ,2.00,INE083A01026,Pharmaceuticals,Equity
500302,PEL,PIRAMAL ENTERPRISES LTD.,Active,A ,2.00,INE140A01024,Pharmaceuticals,Equity
500420,TORNTPHARM,TORRENT PHARMACEUTICALS LTD.,Active,A ,5.00,INE685A01028,Pharmaceuticals,Equity
500422,TRANSCHEM,TRANSCHEM LTD.-$,Active,XD,10.00,INE019B01010,Pharmaceuticals,Equity
500488,ABBOTINDIA,ABBOTT INDIA LTD.,Active,B ,10.00,INE358A01014,Pharmaceuticals,Equity
500660,GLAXO,GLAXOSMITHKLINE PHARMACEUTICALS LTD.,Active,A ,10.00,INE159A01016,Pharmaceuticals,Equity
500672,NOVARTIND,NOVARTIS INDIA LTD.,Active,B ,5.00,INE234A01025,Pharmaceuticals,Equity
500674,SANOFI,Sanofi India Ltd,Active,A ,10.00,INE058A01010,Pharmaceuticals,Equity
500680,PFIZER,PFIZER LTD.,Active,A ,10.00,INE182A01018,Pharmaceuticals,Equity
506128,PARNAXLAB,PARNAX LAB LTD.,Active,XD,10.00,INE383L01019,Pharmaceuticals,Equity
506197,BLISSGVS,BLISS GVS PHARMA LTD.,Active,B ,1.00,INE416D01022,Pharmaceuticals,Equity
506235,ALEMBICLTD,ALEMBIC LTD.,Active,B ,2.00,INE426A01027,Pharmaceuticals,Equity
