Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
500408,TATAELXSI,TATA ELXSI LTD.,Active,A ,10.00,INE670A01012,IT Software Products,Equity
501421,TECHNVISN,TECHNVISION VENTURES LTD.,Active,XT,10.00,INE314H01012,IT Software Products,Equity
505506,AXONVL,Axon Ventures Ltd,Active,XD,10.00,INE663D01011,IT Software Products,Equity
505530,PRISMINFO,PRISM INFORMATICS LTD.,Active,XD,1.00,INE389J01028,IT Software Products,Equity
506109,GENESYS,GENESYS INTERNATIONAL CORPORATION LTD.,Active,B ,5.00,INE727B01026,IT Software Products,Equity
506935,CONTCHM,CONTINENTAL CHEMICALS LTD.,Active,P ,10.00,INE423K01015,IT Software Products,Equity
508867,NEWMKTADV,NEW MARKETS ADVISORY LTD.,Active,XT,10.00,INE800K01014,IT Software Products,Equity
509040,NETLINK,NETLINK SOLUTIONS (INDIA) LTD.,Active,Z ,10.00,INE040F01033,IT Software Products,Equity
509051,INDINFO,INDIAN INFOTECH &amp; SOFTWARE LTD.,Active,XD,1.00,INE300B01022,IT Software Products,Equity
511525,PANINDIAC,PAN INDIA CORPORATION LTD.,Active,T ,10.00,INE376A01032,IT Software Products,Equity
511658,NETTLINX,NETTLINX LTD.,Active,XD,10.00,INE027D01019,IT Software Products,Equity
512093,CRANESSOFT,CRANES SOFTWARE INTERNATIONAL LTD.,Active,B ,2.00,INE234B01023,IT Software Products,Equity
512149,AVANCE,AVANCE TECHNOLOGIES LTD.,Active,XD,1.00,INE758A01049,IT Software Products,Equity
512379,CRESSAN,CRESSANDA SOLUTIONS LTD.,Active,XD,1.00,INE716D01033,IT Software Products,Equity
517344,MINDTECK,MINDTECK (INDIA) LTD.,Active,XC,10.00,INE110B01017,IT Software Products,Equity
517429,ATHENAGLO,Athena Global Technologies Ltd,Active,XD,10.00,INE576B01019,IT Software Products,Equity
517447,RSSOFTWARE,R.S.SOFTWARE INDIA LTD.,Active,B ,5.00,INE165B01029,IT Software Products,Equity
517477,ELNET,ELNET TECHNOLOGIES LTD.-$,Active,XD,10.00,INE033C01019,IT Software Products,Equity
517562,TRIGYN,TRIGYN TECHNOLOGIES LTD.,Active,B ,10.00,INE948A01012,IT Software Products,Equity
519602,KELLTONTEC,Kellton Tech Solutions Ltd.,Active,B ,5.00,INE164B01022,IT Software Products,Equity
523704,MASTEK,MASTEK LTD.,Active,B ,5.00,INE759A01021,IT Software Products,Equity
523722,SVAMSOF,SVAM SOFTWARE LTD.,Active,XD,10.00,INE119B01018,IT Software Products,Equity
526443,DATASOFT,DATASOFT APPLICATION SOFTWARE (INDIA) LTD.,Active,XD,10.00,INE072B01019,IT Software Products,Equity
526709,BITS,BITS LTD.,Active,XD,2.00,INE839A01021,IT Software Products,Equity
526927,DION,DION GLOBAL SOLUTIONS LTD.,Active,XC,10.00,INE991C01034,IT Software Products,Equity
530175,ODYSSEY,ODYSSEY TECHNOLOGIES LTD.-$,Active,XD,10.00,INE213B01019,IT Software Products,Equity
530243,MANGASOF,MANGALYA SOFT-TECH LTD.,Active,XT,10.00,INE820B01011,IT Software Products,Equity
530347,MAGNUML,MAGNUM LTD.,Active,XD,10.00,INE591B01018,IT Software Products,Equity
530565,SSLFINANCE,ARCHANA SOFTWARE LTD.,Active,XT,10.00,INE149B01015,IT Software Products,Equity
530595,TELECANOR,TELECANOR GLOBAL LTD.,Active,XT,10.00,INE381G01013,IT Software Products,Equity
530811,NETVISTAIT,NETVISTA INFORMATION TECHNOLOGY LTD.,Active,T ,10.00,INE738A01017,IT Software Products,Equity
530839,CLIOINFO,CLIO INFOTECH LTD.,Active,XD,10.00,INE011B01017,IT Software Products,Equity
530951,RAMINFO,RAMINFO LIMITED,Active,XT,10.00,INE357B01022,IT Software Products,Equity
531083,NIHARINF,NIHAR INFO GLOBAL LTD.,Active,XD,10.00,INE876E01033,IT Software Products,Equity
531126,VIRTUALS,VIRTUALSOFT SYSTEMS LTD.,Active,XD,10.00,INE237C01016,IT Software Products,Equity
531161,ABMKNO,ABM KNOWLEDGEWARE LTD.,Active,XC,5.00,INE850B01026,IT Software Products,Equity
531175,BLSINFOTE,BLS INFOTECH LTD.,Active,T ,1.00,INE606B01022,IT Software Products,Equity
531209,NUCLEUS,NUCLEUS SOFTWARE EXPORTS LTD.,Active,B ,10.00,INE096B01018,IT Software Products,Equity
531225,FRONTIER,Frontier Informatics Limited,Active,XT,10.00,INE547B01010,IT Software Products,Equity
531268,B2BSOFT,B2B SOFTWARE TECHNOLOGIES LTD.,Active,XT,10.00,INE151B01011,IT Software Products,Equity
531396,WOMENNET,WOMEN NETWORKS LTD.,Active,XD,10.00,INE905B01010,IT Software Products,Equity
531429,ADVENT,ADVENT COMPUTER SERVICES LTD.,Active,XD,10.00,INE101C01022,IT Software Products,Equity
531489,CGVAK,CG-VAK SOFTWARE &amp; EXPORTS LTD.,Active,XD,10.00,INE084D01010,IT Software Products,Equity
531525,ACESOFT,ACE SOFTWARE EXPORTS LTD.-$,Active,XD,10.00,INE849B01010,IT Software Products,Equity
531598,NIMBUSFOO,NIMBUS FOODS INDUSTRIES LTD.,Active,XD,1.00,INE301B01020,IT Software Products,Equity
531688,PRITHVISOF,PRITHVI SOFTECH LTD.,Active,XD,10.00,INE621B01021,IT Software Products,Equity
