Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
500040,CENTURYTEX,CENTURY TEXTILES &amp; INDUSTRIES LTD.,Active,A ,10.00,INE055A01016,Cement &amp; Cement Products,Equity
500234,KAKATCEM,KAKATIYA CEMENT SUGAR &amp; INDUSTRIES LTD.,Active,B ,10.00,INE437B01014,Cement &amp; Cement Products,Equity
500260,RAMCOCEM,The Ramco Cements Limited,Active,A ,1.00,INE331A01037,Cement &amp; Cement Products,Equity
500292,HEIDELBERG,HEIDELBERGCEMENT INDIA LTD.,Active,B ,10.00,INE578A01017,Cement &amp; Cement Products,Equity
500322,PANCM,PANYAM CEMENTS &amp; MINERAL INDUSTRIES LTD.,Active,XC,10.00,INE167E01029,Cement &amp; Cement Products,Equity
500335,BIRLACORPN,BIRLA CORPORATION LTD.,Active,B ,10.00,INE340A01012,Cement &amp; Cement Products,Equity
500338,PRISMCEM,PRISM CEMENT LTD.,Active,B ,10.00,INE010A01011,Cement &amp; Cement Products,Equity
500380,JKLAKSHMI,JK LAKSHMI CEMENT LTD.,Active,A ,5.00,INE786A01032,Cement &amp; Cement Products,Equity
500387,SHREECEM,SHREE CEMENT LTD.,Active,A ,10.00,INE070A01015,Cement &amp; Cement Products,Equity
500410,ACC,ACC LTD.,Active,A ,10.00,INE012A01025,Cement &amp; Cement Products,Equity
500425,AMBUJACEM,AMBUJA CEMENTS LTD.,Active,A ,2.00,INE079A01024,Cement &amp; Cement Products,Equity
502090,SAGCEM,SAGAR CEMENTS LTD.-$,Active,B ,10.00,INE229C01013,Cement &amp; Cement Products,Equity
502137,DECCANCE,DECCAN CEMENTS LTD.-$,Active,B ,10.00,INE583C01013,Cement &amp; Cement Products,Equity
502150,KLYNCEM,KALYANPUR CEMENTS LTD.,Active,P ,10.00,INE991E01022,Cement &amp; Cement Products,Equity
502157,MANGLMCEM,MANGALAM CEMENT LTD.,Active,B ,10.00,INE347A01017,Cement &amp; Cement Products,Equity
502165,OCL,OCL INDIA LTD.,Active,B ,2.00,INE290B01025,Cement &amp; Cement Products,Equity
502168,NCLIND,NCL INDUSTRIES LTD.-$,Active,B ,10.00,INE732C01016,Cement &amp; Cement Products,Equity
502175,SAURASHCEM,SAURASHTRA CEMENT LTD.,Active,XC,10.00,INE626A01014,Cement &amp; Cement Products,Equity
502180,SHREDIGCEM,SHREE DIGVIJAY CEMENT CO.LTD.-$,Active,XC,10.00,INE232A01011,Cement &amp; Cement Products,Equity
502420,ORIENTPPR,ORIENT PAPER &amp; INDUSTRIES LTD.,Active,B ,1.00,INE592A01026,Cement &amp; Cement Products,Equity
504741,INDIANHUME,INDIAN HUME PIPE CO.LTD.,Active,B ,2.00,INE323C01030,Cement &amp; Cement Products,Equity
508906,EVERESTIND,EVEREST INDUSTRIES LTD.,Active,B ,10.00,INE295A01018,Cement &amp; Cement Products,Equity
509055,VISAKAIND,VISAKA INDUSTRIES LTD.,Active,B ,10.00,INE392A01013,Cement &amp; Cement Products,Equity
509675,HIL,HIL LTD.,Active,B ,10.00,INE557A01011,Cement &amp; Cement Products,Equity
513428,TRINETRA,TRINETRA CEMENT LTD.,Active,XT,10.00,INE031L01014,Cement &amp; Cement Products,Equity
518011,KEERTHI,KEERTHI INDUSTRIES LTD.,Active,XT,10.00,INE145L01012,Cement &amp; Cement Products,Equity
518029,GSCLCEMENT,GUJARAT SIDHEE CEMENT LTD.,Active,B ,10.00,INE542A01039,Cement &amp; Cement Products,Equity
518091,APCL,ANJANI PORTLAND CEMENT LTD.-$,Active,XC,10.00,INE071F01012,Cement &amp; Cement Products,Equity
526521,SANGHIIND,SANGHI INDUSTRIES LTD.,Active,B ,10.00,INE999B01013,Cement &amp; Cement Products,Equity
526941,VAICC,VAISHNO CEMENT CO.LTD.,Active,P ,10.00,INE116E01018,Cement &amp; Cement Products,Equity
530005,INDIACEM,INDIA CEMENTS LTD.,Active,A ,10.00,INE383A01012,Cement &amp; Cement Products,Equity
530131,UDAICEMENT,UDAIPUR CEMENT WORKS LTD.,Active,XC,4.00,INE225C01029,Cement &amp; Cement Products,Equity
530265,SAINIK,SAINIK FINANCE &amp; INDUSTRIES LTD.,Active,XT,10.00,INE584B01013,Cement &amp; Cement Products,Equity
530977,KATWAUD,KATWA UDYOG LTD.,Active,XD,10.00,INE260E01014,Cement &amp; Cement Products,Equity
531444,VARDHMAN,Vardhman Concrete Limited,Active,XT,10.00,INE115C01014,Cement &amp; Cement Products,Equity
531797,SCANPRO,SCAN PROJECTS LTD.,Active,P ,10.00,INE393D01015,Cement &amp; Cement Products,Equity
532141,ANDHRACEMT,ANDHRA CEMENTS LTD.,Active,B ,10.00,INE666E01012,Cement &amp; Cement Products,Equity
532323,SHIVACEM,SHIVA CEMENT LTD.,Active,XD,2.00,INE555C01029,Cement &amp; Cement Products,Equity
532538,ULTRACEMCO,ULTRATECH CEMENT LTD.,Active,A ,10.00,INE481G01011,Cement &amp; Cement Products,Equity
532644,JKCEMENT,J.K.CEMENT LTD.,Active,B ,10.00,INE823G01014,Cement &amp; Cement Products,Equity
532841,SAHYADRI,SAHYADRI INDUSTRIES LTD.,Active,XD,10.00,INE280H01015,Cement &amp; Cement Products,Equity
532916,BVCL,BARAK VALLEY CEMENTS LTD.,Active,B ,10.00,INE139I01011,Cement &amp; Cement Products,Equity
532931,BURNPUR,BURNPUR CEMENT LTD.,Active,B ,10.00,INE817H01014,Cement &amp; Cement Products,Equity
533309,DALMIABHA,DALMIA BHARAT LTD.,Active,B ,2.00,INE439L01019,Cement &amp; Cement Products,Equity
535754,ORIENTCEM,Orient Cement Ltd,Active,B ,1.00,INE876N01018,Cement &amp; Cement Products,Equity
536666,SFCL,Star Ferro and Cement Ltd,Active,B ,1.00,INE935O01010,Cement &amp; Cement Products,Equity
539620,AINFRA,A Infrastructure Ltd,Active,XT,10.00,INE534E01012,Cement &amp; Cement Products,Equity
590066,KCP,K.C.P.LTD.,Active,B ,1.00,INE805C01028,Cement &amp; Cement Products,Equity
