Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
500209,INFY,INFOSYS LTD.,Active,A ,5.00,INE009A01021,IT Consulting &amp; Software,Equity
500463,AGCNET,AGC Networks Limited,Active,B ,10.00,INE676A01019,IT Consulting &amp; Software,Equity
504067,ZENSARTECH,ZENSAR TECHNOLOGIES LTD.,Active,B ,10.00,INE520A01019,IT Consulting &amp; Software,Equity
504351,EMPOWER,EMPOWER INDIA LTD.,Active,XD,1.00,INE507F01023,IT Consulting &amp; Software,Equity
504375,SOFTBPO,SOFTBPO GLOBAL SERVICES LTD.,Active,P ,10.00,INE459E01012,IT Consulting &amp; Software,Equity
505504,SINDUVA,SINDU VALLEY TECHNOLOGIES LTD.,Active,P ,10.00,,IT Consulting &amp; Software,Equity
507685,WIPRO,WIPRO LTD.,Active,A ,2.00,INE075A01022,IT Consulting &amp; Software,Equity
508998,STEERINTER,STERLING INTERNATIONAL ENTERPRISES LTD.-$,Active,XD,1.00,INE696C01021,IT Consulting &amp; Software,Equity
511144,ASYAINFO,Asya Infosoft Limited,Active,XD,10.00,INE520G01016,IT Consulting &amp; Software,Equity
512175,VAMA,VAMA INDUSTRIES LTD.,Active,XD,10.00,INE685D01014,IT Consulting &amp; Software,Equity
512413,SPECTACLE,Spectacle Ventures Ltd,Active,B ,1.00,INE409H01028,IT Consulting &amp; Software,Equity
517433,INSOE,INNOVATION SOFTWARE EXPORTS LTD.,Active,XD,10.00,INE568B01016,IT Consulting &amp; Software,Equity
517536,ONWARDTEC,ONWARD TECHNOLOGIES LTD.,Active,B ,10.00,INE229A01017,IT Consulting &amp; Software,Equity
526299,MPHASIS,MPHASIS LTD.,Active,A ,10.00,INE356A01018,IT Consulting &amp; Software,Equity
526433,ASMTEC,ASM TECHNOLOGIES LTD.,Active,XD,10.00,INE867C01010,IT Consulting &amp; Software,Equity
526881,FINANTECH,FINANCIAL TECHNOLOGIES (INDIA) LTD.,Active,B ,2.00,INE111B01023,IT Consulting &amp; Software,Equity
530651,SOFTECH,SOFTECH INFINIUM SOLUTIONS LTD.,Active,XD,10.00,INE181K01019,IT Consulting &amp; Software,Equity
530703,INFODRIVE,INFO-DRIVE SOFTWARE LTD.,Active,XD,1.00,INE804D01029,IT Consulting &amp; Software,Equity
530713,AJEL,AJEL LTD.,Active,Z ,10.00,INE229B01015,IT Consulting &amp; Software,Equity
530801,DIAMOND,DIAMOND INFOSYSTEMS LTD.,Active,XT,10.00,INE280D01014,IT Consulting &amp; Software,Equity
530885,AURUMSOFT,Aurum Soft Systems Limited,Active,XD,2.00,INE600D01021,IT Consulting &amp; Software,Equity
