Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
500028,ATVPR,ATV PROJECTS INDIA LTD.,Active,XT,10.00,INE447A01015,Construction &amp; Engineering,Equity
500128,ELECTCAST,ELECTROSTEEL CASTINGS LTD.,Active,B ,1.00,INE086A01029,Construction &amp; Engineering,Equity
500185,HCC,HINDUSTAN CONSTRUCTION CO.LTD.,Active,A ,1.00,INE549A01026,Construction &amp; Engineering,Equity
500265,MAHSEAMLES,MAHARASHTRA SEAMLESS LTD.,Active,B ,5.00,INE271B01025,Construction &amp; Engineering,Equity
500294,NCC,NCC Limited,Active,A ,2.00,INE868B01028,Construction &amp; Engineering,Equity
500378,JINDALSAW,JINDAL SAW LTD.,Active,B ,2.00,INE324A01024,Construction &amp; Engineering,Equity
500402,SPMLINFRA,SPML Infra Limited,Active,B ,2.00,INE937A01023,Construction &amp; Engineering,Equity
500510,LT,LARSEN &amp; TOUBRO LTD.,Active,A ,2.00,INE018A01030,Construction &amp; Engineering,Equity
500575,VOLTAS,VOLTAS LTD.,Active,A ,1.00,INE226A01021,Construction &amp; Engineering,Equity
501630,ANANDPROJ,Anand Projects Ltd,Active,P ,10.00,NA          ,Construction &amp; Engineering,Equity
504960,STEWARTQ,STEWARTS &amp; LLOYDS OF INDIA LTD.-$,Active,XT,10.00,INE356D01012,Construction &amp; Engineering,Equity
506016,JRIIIL,JRI Industries &amp; Infrastructure Limited,Active,XD,2.00,INE022M01029,Construction &amp; Engineering,Equity
507410,WALCHANNAG,WALCHANDNAGAR INDUSTRIES LTD.,Active,B ,2.00,INE711A01022,Construction &amp; Engineering,Equity
508860,DIAMANT,Diamant Infrastructure Limited,Active,XD,2.00,INE206I01026,Construction &amp; Engineering,Equity
509496,ITDCEM,ITD CEMENTATION INDIA LTD.,Active,B ,1.00,INE686A01026,Construction &amp; Engineering,Equity
509550,GAMMONIND,GAMMON INDIA LTD.,Active,B ,2.00,INE259B01020,Construction &amp; Engineering,Equity
509627,HINDDORROL,HINDUSTAN DORR-OLIVER LTD.,Active,B ,2.00,INE551A01022,Construction &amp; Engineering,Equity
511411,SHRISTI,SHRISTI INFRASTRUCTURE DEVELOPMENT CORPORATION LTD.,Active,XC,10.00,INE472C01027,Construction &amp; Engineering,Equity
513269,MANINDS,MAN INDUSTRIES (INDIA) LTD.-$,Active,B ,5.00,INE993A01026,Construction &amp; Engineering,Equity
517080,HIGHGROUND,High Ground Enterprise Ltd,Active,XC,1.00,INE361M01021,Construction &amp; Engineering,Equity
519331,VSFPROJ,VSF PROJECTS LTD.,Active,XD,10.00,INE923K01014,Construction &amp; Engineering,Equity
520111,RATNAMANI,RATNAMANI METALS &amp; TUBES LTD.-$,Active,B ,2.00,INE703B01027,Construction &amp; Engineering,Equity
522205,PRAJIND,PRAJ INDUSTRIES LTD.,Active,B ,2.00,INE074A01025,Construction &amp; Engineering,Equity
522231,CONART,CONART ENGINEERS LTD.-$,Active,XD,10.00,INE714D01012,Construction &amp; Engineering,Equity
522259,KALINDEE,Kalindee Rail Nirman (Engineers) Ltd-$,Active,B ,10.00,INE178D01010,Construction &amp; Engineering,Equity
522263,JMCPROJECT,JMC PROJECTS (INDIA) LTD.-$,Active,B ,10.00,INE890A01016,Construction &amp; Engineering,Equity
523445,RIIL,RELIANCE INDUSTRIAL INFRASTRUCTURE LTD.,Active,B ,10.00,INE046A01015,Construction &amp; Engineering,Equity
523838,SIMPLEXINF,SIMPLEX INFRASTRUCTURES LTD.,Active,B ,2.00,INE059B01024,Construction &amp; Engineering,Equity
526662,ARENTERP,RAJDARSHAN INDUSTRIES LTD.,Active,T ,10.00,INE610C01014,Construction &amp; Engineering,Equity
526727,GARNET,GARNET CONSTRUCTION LTD.,Active,XD,10.00,INE797D01017,Construction &amp; Engineering,Equity
526801,PSL,PSL LTD.,Active,B ,10.00,INE474B01017,Construction &amp; Engineering,Equity
526839,SIPL,SHELTER INFRA PROJECTS LTD.-$,Active,XD,10.00,INE413C01013,Construction &amp; Engineering,Equity
530381,PETRONENGG,PETRON ENGINEERING CONSTRUCTION LTD.,Active,B ,10.00,INE742A01019,Construction &amp; Engineering,Equity
530773,IVRCLINFRA,IVRCL LTD,Active,B ,2.00,INE875A01025,Construction &amp; Engineering,Equity
531092,OMMETALS,OM METALS INFRAPROJECTS LTD.,Active,B ,1.00,INE239D01028,Construction &amp; Engineering,Equity
531120,PATELENG,PATEL ENGINEERING LTD.-$,Active,B ,1.00,INE244B01030,Construction &amp; Engineering,Equity
531250,RNBIND,RNB INDUSTRIES LTD.,Active,XT,10.00,INE307H01016,Construction &amp; Engineering,Equity
531270,DAZZEL,DAZZEL CONFINDIVE LTD.,Active,XT,1.00,INE149E01027,Construction &amp; Engineering,Equity
531339,JAIHINDPRO,JAIHIND PROJECTS LTD.,Active,B ,10.00,INE343D01010,Construction &amp; Engineering,Equity
531364,AQUAPIV,Aqua Pumps Infra Ventures Limited,Active,XD,10.00,INE005E01013,Construction &amp; Engineering,Equity
531497,MADHUCON,MADHUCON PROJECTS LTD.-$,Active,B ,1.00,INE378D01032,Construction &amp; Engineering,Equity
531540,MAINFRA,MARUTI INFRASTRUCTURE LTD.,Active,XD,10.00,INE392G01010,Construction &amp; Engineering,Equity
531784,KCLINFRA,KCL Infra Projects Ltd,Active,XD,2.00,INE469F01026,Construction &amp; Engineering,Equity
531845,ZENITHBIR,ZENITH BIRLA (INDIA) LTD.-$,Active,T ,10.00,INE318D01020,Construction &amp; Engineering,Equity
531870,POPULARES,POPULAR ESTATE MANAGEMENT LTD.,Active,XT,10.00,INE370C01015,Construction &amp; Engineering,Equity
532097,MUKANDENGG,MUKAND ENGINEERS LTD.,Active,B ,10.00,INE022B01014,Construction &amp; Engineering,Equity
