Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
501827,CENTPROV,CENTRAL PROVINCES RAILWAYS CO.LTD.,Active,XT,10.00,INE631B01038,Surface Transportation,Equity
507984,SERIND,SER INDUSTRIES LTD.,Active,XT,10.00,INE358F01013,Surface Transportation,Equity
520123,ABCINDQ,ABC INDIA LTD.-$,Active,XD,10.00,INE125D01011,Surface Transportation,Equity
520127,BALTE,BALURGHAT TECHNOLOGIES LTD.,Active,XT,10.00,INE654B01014,Surface Transportation,Equity
520131,COARO,COASTAL ROADWAYS LTD.,Active,P ,10.00,INE229E01019,Surface Transportation,Equity
526381,PATINTLOG,PATEL INTEGRATED LOGISTICS LTD.-$,Active,B ,10.00,INE529D01014,Surface Transportation,Equity
526795,MHSGRMS,MAHASAGAR TRAVELS LTD.,Active,P ,10.00,INE007G01014,Surface Transportation,Equity
530259,INTSTOIL,INTER STATE OIL CARRIER LTD.,Active,XD,10.00,INE003B01014,Surface Transportation,Equity
531977,CHLOGIST,CHARTERED LOGISTICS LTD.,Active,XC,1.00,INE558F01026,Surface Transportation,Equity
532042,FRONTCORP,FRONTLINE CORPORATION LTD.,Active,XT,10.00,INE092D01013,Surface Transportation,Equity
532349,TCI,TRANSPORT CORPORATION OF INDIA LTD.,Active,B ,2.00,INE688A01022,Surface Transportation,Equity
