Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
500084,CESC,CESC LTD.,Active,A ,10.00,INE486A01013,Electric Utilities,Equity
500390,RELINFRA,RELIANCE INFRASTRUCTURE LTD.,Active,A ,10.00,INE036A01016,Electric Utilities,Equity
500400,TATAPOWER,TATA POWER CO.LTD.,Active,A ,1.00,INE245A01021,Electric Utilities,Equity
503657,VEERENRGY,VEER ENERGY &amp; INFRASTRUCTURE LTD.,Active,XD,10.00,INE255E01030,Electric Utilities,Equity
513023,NBVENTURES,NAVA BHARAT VENTURES LTD.,Active,B ,2.00,INE725A01022,Electric Utilities,Equity
513683,NEYVELILIG,NEYVELI LIGNITE CORPORATION LTD.,Active,A ,10.00,INE589A01014,Electric Utilities,Equity
517300,GIPCL,GUJARAT INDUSTRIES POWER CO.LTD.,Active,B ,10.00,INE162A01010,Electric Utilities,Equity
517403,SUNSOUI,SUN SOURCE (INDIA) LTD.,Active,XT,10.00,INE320F01013,Electric Utilities,Equity
522275,ALSTOMT&D,ALSTOM T&amp;D INDIA LTD.,Active,A,2.00,INE200A01026,Electric Utilities,Equity
523222,SRMENERGY,SRM ENERGY LTD.,Active,XD,10.00,INE173J01018,Electric Utilities,Equity
532219,ENERGYDEV,ENERGY DEVELOPMENT COMPANY LTD.,Active,B ,10.00,INE306C01019,Electric Utilities,Equity
532287,ENTEGRA,ENTEGRA LTD.,Active,T ,10.00,INE826A01028,Electric Utilities,Equity
532430,BFUTILITIE,BF UTILITIES LTD.-$,Active,A ,5.00,INE243D01012,Electric Utilities,Equity
532524,PTC,PTC INDIA LTD.,Active,A ,10.00,INE877F01012,Electric Utilities,Equity
532555,NTPC,NTPC LTD.,Active,A ,10.00,INE733E01010,Electric Utilities,Equity
532627,JPPOWER,Jaiprakash Power Ventures Limited,Active,A ,10.00,INE351F01018,Electric Utilities,Equity
532708,GVKPIL,GVK POWER &amp; INFRASTRUCTURE LTD.,Active,A ,1.00,INE251H01024,Electric Utilities,Equity
532754,GMRINFRA,GMR INFRASTRUCTURE LTD.,Active,A ,1.00,INE776C01039,Electric Utilities,Equity
532778,LITL,LANCO INFRATECH LTD.,Active,B ,1.00,INE785C01048,Electric Utilities,Equity
532779,TORNTPOWER,TORRENT POWER LTD.,Active,A ,10.00,INE813H01021,Electric Utilities,Equity
532874,SURYACHAKRA,SURYACHAKRA POWER CORPORATION LTD.,Active,XD,10.00,INE274I01016,Electric Utilities,Equity
532894,INDOWIND,INDOWIND ENERGY LTD.,Active,T ,10.00,INE227G01018,Electric Utilities,Equity
532898,POWERGRID,POWER GRID CORPORATION OF INDIA LTD.,Active,A ,10.00,INE752E01010,Electric Utilities,Equity
532939,RPOWER,RELIANCE POWER LTD.,Active,A ,10.00,INE614G01033,Electric Utilities,Equity
532997,KSK,KSK ENERGY VENTURES LTD.,Active,B ,10.00,INE143H01015,Electric Utilities,Equity
533096,ADANIPOWER,ADANI POWER LTD.,Active,A ,10.00,INE814H01011,Electric Utilities,Equity
533098,NHPC,NHPC LTD.,Active,A ,10.00,INE848E01016,Electric Utilities,Equity
533122,RTNPOWER,RattanIndia Power Limited,Active,A ,10.00,INE399K01017,Electric Utilities,Equity
533148,JSWENERGY,JSW Energy Ltd,Active,A ,10.00,INE121E01018,Electric Utilities,Equity
533206,SJVN,SJVN Ltd,Active,A ,10.00,INE002L01015,Electric Utilities,Equity
533263,GREENPOWER,ORIENT GREEN POWER COMPANY LTD.,Active,B ,10.00,INE999K01014,Electric Utilities,Equity
533451,KARMAENG,KARMA ENERGY LTD.,Active,B ,10.00,INE725L01011,Electric Utilities,Equity
534597,RTNINFRA,RattanIndia Infrastructure Limited,Active,B ,2.00,INE834M01019,Electric Utilities,Equity
534598,SEPOWER,S.E. POWER LTD.,Active,B ,10.00,INE735M01018,Electric Utilities,Equity
534612,AMTL,ADVANCE METERING TECHNOLOGY LTD.,Active,B ,5.00,INE436N01029,Electric Utilities,Equity
536709,INDRENEW,IND Renewable Energy Ltd,Active,XD,1.00,INE138O01011,Electric Utilities,Equity
539013,GITARENEW,Gita Renewable Energy Ltd,Active,XT,10.00,INE776O01018,Electric Utilities,Equity
539254,ADANITRANS,Adani Transmission Ltd,Active,B ,10.00,INE931S01010,Electric Utilities,Equity
539686,KPEL,K.P. Energy Ltd,Active,M ,10.00,INE127T01013,Electric Utilities,Equity
